 ,gas,electricity,heat_demand
3003,0.99097,0.9386,0.87812118
3004,0.99097,0.98241,0.88394538
3005,0.99097,1.10931,0.83766809
3006,0.99097,1.18651,0.79508962
3007,0.99097,1.14924,0.73200523
3008,0.99097,1.10089,1.11109072
3009,0.99097,1.09461,1.04024308
3010,0.99097,1.09849,1.02150417
3011,0.99097,1.08994,1.05818954
3012,0.99097,1.08713,1.02756739
3013,0.99097,1.05895,1.0230413
3014,0.99097,1.04573,1.03679136
3015,0.99097,1.04666,1.00390962
3016,0.99097,1.08286,0.97080313
3017,0.99097,1.1272,0.98140921
3018,0.99097,1.22351,1.07200108
3019,0.99097,1.24675,0.68339927
3020,0.99097,1.24675,0.70826697
3021,0.99097,1.23152,0.72240398
3022,0.99097,1.10236,0.77930638
3023,0.99097,1.06216,0.75648537
3024,0.99461,1.04426,0.7907581
3025,0.99461,1.04185,0.81987913
3026,0.99461,1.03157,0.79658231
3027,0.99461,1.03157,0.84317595
3028,0.99461,1.06737,0.83152754
3029,0.99461,1.18598,0.7908512
3030,0.99461,1.30045,0.72343298
3031,0.99461,1.3504,0.65017374
3032,0.99461,1.26532,1.00035126
3033,0.99461,1.17289,0.95051516
3034,0.99461,1.18077,0.94457401
3035,0.99461,1.13281,0.97826913
3036,0.99461,1.15058,0.94361953
3037,0.99461,1.13802,0.93957161
3038,0.99461,1.12159,0.93480364
3039,0.99461,1.126,0.93611025
3040,0.99461,1.15058,0.93480364
3041,0.99461,1.26425,0.93961098
3042,0.99461,1.36496,0.93699858
3043,0.99461,1.41331,0.4863177
3044,0.99461,1.23152,0.49776494
3045,0.99461,1.17783,0.51357251
3046,0.99461,1.09795,0.56136978
3047,0.99461,1.087,0.71756029
3048,1.02576,1.01821,0.92471482
3049,1.02576,0.9772,1.1123327
3050,1.02576,0.97493,1.24458646
3051,1.02576,0.96545,1.25906268
3052,1.02576,0.98415,1.24458646
3053,1.02576,1.089,1.05884668
3054,1.02576,1.15726,0.92487348
3055,1.02576,1.15165,1.12307897
3056,1.02576,1.11398,1.47048903
3057,1.02576,1.09341,1.31239799
3058,1.02576,1.07792,1.21298938
3059,1.02576,1.0695,1.15285507
3060,1.02576,1.00699,1.06894603
3061,1.02576,0.9748,1.15524548
3062,1.02576,0.96305,1.09078861
3063,1.02576,0.9561,1.07242722
3064,1.02576,0.97226,1.10227039
3065,1.02576,0.99577,1.19219517
3066,1.02576,1.02035,1.27401824
3067,1.02576,1.02596,0.88704308
3068,1.02576,1.00459,0.92298038
3069,1.02576,0.96759,1.00204245
3070,1.02576,0.93206,0.93053903
3071,1.02576,0.94996,0.93053903
3072,1.01811,0.92444,0.95383585
3073,1.01811,0.90107,0.94801164
3074,1.01811,0.90681,0.98295687
3075,1.01811,0.939,1.00763105
3076,1.01811,0.99203,1.03361238
3077,1.01811,1.11118,1.02058553
3078,1.01811,1.16367,0.96406478
3079,1.01811,1.22698,0.91139389
3080,1.01811,1.19399,1.23959363
3081,1.01811,1.16407,1.13342331
3082,1.01811,1.1638,1.26406996
3083,1.01811,1.15205,1.02836934
3084,1.01811,1.13482,1.38155775
3085,1.01811,1.1081,1.18042425
3086,1.01811,1.10236,1.1057023
3087,1.01811,1.10517,1.01912235
3088,1.01811,1.16086,1.23692293
3089,1.01811,1.16447,1.33846529
3090,1.01811,1.23219,1.38905325
3091,1.01811,1.23473,1.01645247
3092,1.01811,1.1634,0.99485498
3093,1.01811,1.15232,1.01645247
3094,1.01811,1.0846,1.01412638
3095,1.01811,1.0325,1.07936678
3096,1.01811,1.01554,1.00763105
3097,1.01811,0.99831,1.01412638
3098,1.01811,0.99444,1.03361238
3099,1.01811,0.99337,1.02711705
3100,1.01811,1.01808,0.98878108
3101,1.01811,1.13308,0.91168678
3102,1.01811,1.22591,0.87208558
3103,1.01811,1.24715,0.80258638
3104,1.01811,1.20574,1.18183729
3105,1.01811,1.16233,1.04718446
3106,1.01811,1.12373,0.97954808
3107,1.01811,1.06723,0.97225707
3108,1.01811,0.99777,0.96502212
3109,1.01811,0.99243,0.95187751
3110,1.01811,0.9919,0.9540913
3111,1.01811,0.99617,0.95008072
3112,1.01811,1.06723,0.93761612
3113,1.01811,1.15005,0.94279693
3114,1.01811,1.17115,1.01493596
3115,1.01811,1.19119,0.63928783
3116,1.01811,1.18411,0.66334862
3117,1.01811,1.18103,0.66334862
3118,1.01811,1.1443,0.69606674
3119,1.01811,1.0854,0.73368045
3120,1.01549,1.03117,0.73368045
3121,1.01549,1.00365,0.78501163
3122,1.01549,0.98468,0.76789587
3123,1.01549,0.99323,0.74507486
3124,1.01549,0.98883,0.74507486
3125,1.01549,0.99751,0.71201973
3126,1.01549,1.01928,0.58367049
3127,1.01549,1.06015,0.5072684
3128,1.01549,1.07124,0.50968937
3129,1.01549,1.02048,0.4800039
3130,1.01549,1.01407,0.48017499
3131,1.01549,0.98909,0.47219044
3132,1.01549,0.98068,0.49035198
3133,1.01549,0.94314,0.51429042
3134,1.01549,0.92551,0.5007473
3135,1.01549,0.92551,0.46830185
3136,1.01549,0.96037,0.46957162
3137,1.01549,0.9959,0.48869074
3138,1.01549,1.02983,0.56315744
3139,1.01549,1.00285,0.62725743
3140,1.01549,0.99924,0.67537901
3141,1.01549,0.99457,0.68339927
3142,1.01549,0.96465,0.75648537
3143,1.01549,0.9748,0.74507486
3144,1.03663,0.89172,0.73368045
3145,1.03663,0.85352,0.74507486
3146,1.03663,0.79956,0.75648537
3147,1.03663,0.77618,0.77360112
3148,1.03663,0.76937,0.81987913
3149,1.03663,0.81265,0.68854807
3150,1.03663,0.80463,0.62145143
3151,1.03663,0.85472,0.62792292
3152,1.03663,0.76857,0.53880664
3153,1.03663,0.62952,0.48969445
3154,1.03663,0.60441,0.48502651
3155,1.03663,0.62351,0.47573423
3156,1.03663,0.49007,0.47604016
3157,1.03663,0.29573,0.53372216
3158,1.03663,0.1902,0.48124781
3159,1.03663,0.38281,0.46740182
3160,1.03663,0.62925,0.46740182
3161,1.03663,0.90214,0.47840817
3162,1.03663,0.99003,0.51062528
3163,1.03663,1.03117,0.55372222
3164,1.03663,1.04279,0.58715611
3165,1.03663,1.05681,0.62725743
3166,1.03663,0.97801,0.7121869
3167,1.03663,0.9736,0.75648537
3168,1.01865,0.89412,0.75648537
3169,1.01865,0.88918,0.86647277
3170,1.01865,0.88972,0.9072422
3171,1.01865,0.90334,0.91306641
3172,1.01865,0.97413,0.901418
3173,1.01865,1.11345,0.80249067
3174,1.01865,1.20494,0.68131382
3175,1.01865,1.20494,0.51274947
3176,1.01865,1.12814,0.93652348
3177,1.01865,1.03117,0.94327395
3178,1.01865,0.98709,0.94244273
3179,1.01865,0.96037,0.9382738
3180,1.01865,0.93419,0.93819194
3181,1.01865,0.91536,0.94109716
3182,1.01865,0.91069,0.98940884
3183,1.01865,0.92511,0.94310495
3184,1.01865,0.97841,0.93480364
3185,1.01865,1.07925,0.94294419
3186,1.01865,1.15071,1.10865625
3187,1.01865,1.15085,0.55372222
3188,1.01865,1.13281,0.55945789
3189,1.01865,1.12306,0.56136978
3190,1.01865,1.048,0.56136978
3191,1.01865,1.00899,0.57785223
3192,1.0388,0.97547,0.59934578
3193,1.0388,0.96866,0.588599
3194,1.0388,0.96385,0.56136978
3195,1.0388,0.9724,0.55563411
3196,1.0388,1.01501,0.54799619
3197,1.0388,1.14377,0.56308982
3198,1.0388,1.22832,0.51070692
3199,1.0388,1.2386,0.57814991
3200,1.0388,1.1244,1.06626276
3201,1.0388,1.04065,0.96315281
3202,1.0388,0.98175,0.94686454
3203,1.0388,0.9545,0.94224198
3204,1.0388,0.95102,0.94026775
3205,1.0388,0.94889,0.94300846
3206,1.0388,0.95156,0.93500189
3207,1.0388,0.96345,0.96821836
3208,1.0388,0.9951,0.9505886
3209,1.0388,1.08393,1.01087335
3210,1.0388,1.13682,1.08986543
3211,1.0388,1.14403,0.70119846
3212,1.0388,1.14283,0.70826697
3213,1.0388,1.10049,0.71533548
3214,1.0388,1.03598,0.75648537
3215,1.0388,0.99243,0.7907581
3216,0.97367,0.97346,0.83152754
3217,0.97367,0.972,0.87812118
3218,0.97367,0.97026,0.88394538
3219,0.97367,0.9561,0.901418
3220,0.97367,0.98054,0.90948224
3221,0.97367,1.11999,0.80834593
3222,0.97367,1.17796,0.69255213
3223,0.97367,1.23246,0.60568708
3224,0.97367,1.13562,0.97448285
3225,0.97367,1.09582,0.96322107
3226,0.97367,1.04372,0.95588084
3227,0.97367,1.01474,0.949965
3228,0.97367,0.97333,0.98930515
3229,0.97367,0.972,1.00456196
3230,0.97367,0.95476,1.06509475
3231,0.97367,0.97133,0.95301495
3232,0.97367,1.03117,0.93496133
3233,0.97367,1.08607,0.93944207
3234,0.97367,1.10864,0.93758398
3235,0.97367,1.08954,0.50103559
3236,0.97367,1.07431,0.51930818
3237,0.97367,1.07792,0.56355182
3238,0.97367,1.01661,0.54989844
3239,0.97367,0.9577,0.56136978
3240,1.0004,0.9577,0.58322562
3241,1.0004,0.95116,0.63695949
3242,1.0004,0.92525,0.65307965
3243,1.0004,0.93887,0.67457319
3244,1.0004,0.96505,0.68698916
3245,1.0004,1.06723,0.60606432
3246,1.0004,1.12747,0.49861702
3247,1.0004,1.15539,0.54489648
3248,1.0004,1.09875,0.94019924
3249,1.0004,1.08767,0.93736358
3250,1.0004,1.08366,0.93592385
3251,1.0004,1.05387,0.93480364
3252,1.0004,1.03077,0.93480364
3253,1.0004,1.01607,0.93480364
3254,1.0004,1.00405,0.93480364
3255,1.0004,0.9764,0.93480364
3256,1.0004,1.01848,0.93480364
3257,1.0004,1.04412,0.93480364
3258,1.0004,1.06857,0.93880354
3259,1.0004,1.05227,0.60801342
3260,1.0004,1.0496,0.63739421
3261,1.0004,1.04225,0.47879574
3262,1.0004,0.98829,0.50430623
3263,1.0004,0.97373,0.54503206
3264,1.0004,0.96679,0.69662788
3265,1.0004,0.95436,0.68978417
3266,1.0004,0.94822,0.63846689
3267,1.0004,0.95102,0.74398878
3268,1.0004,0.97894,0.60004471
3269,1.0004,1.04626,0.61175759
3270,1.0004,1.12547,0.68355516
3271,1.0004,1.17983,0.65235781
3272,1.0004,1.15365,0.97860424
3273,1.0004,1.11492,0.93480364
3274,1.0004,1.11171,0.93480364
3275,1.0004,1.09608,0.93480364
3276,1.0004,1.05254,0.93480364
3277,1.0004,1.01981,0.93480364
3278,1.0004,1.011,0.93480364
3279,1.0004,1.01834,0.93480364
3280,1.0004,1.06496,0.93480364
3281,1.0004,1.1451,0.93480364
3282,1.0004,1.20374,0.93480364
3283,1.0004,1.20347,0.46740182
3284,1.0004,1.15472,0.46740182
3285,1.0004,1.1423,0.46740182
3286,1.0004,1.07752,0.46978576
3287,1.0004,0.99604,0.47661191
3288,1.0058,0.95623,0.58162227
3289,1.0058,0.96238,0.48795302
3290,1.0058,0.95249,0.48958834
3291,1.0058,0.96118,0.49612962
3292,1.0058,0.94328,0.57927484
3293,1.0058,0.94996,0.58843612
3294,1.0058,0.98094,0.57384706
3295,1.0058,1.01768,0.56668543
3296,1.0058,0.99804,0.46740182
3297,1.0058,0.96598,0.46740182
3298,1.0058,0.96158,0.46740182
3299,1.0058,0.94969,0.46760084
3300,1.0058,0.93834,0.55910846
3301,1.0058,0.92912,0.61084823
3302,1.0058,0.94101,0.54774902
3303,1.0058,0.95236,0.55002439
3304,1.0058,0.96919,0.46740182
3305,1.0058,1.07244,0.4695621
3306,1.0058,1.09902,0.47735266
3307,1.0058,1.10022,0.57958519
3308,1.0058,1.09461,0.62521132
3309,1.0058,1.09742,0.66102367
3310,1.0058,1.05788,0.75816761
3311,1.0058,1.02663,0.79880345
3312,0.99749,0.97801,0.61009255
3313,0.99749,0.96438,0.6315861
3314,0.99749,0.95143,0.63394966
3315,0.99749,0.95503,0.65307965
3316,0.99749,0.95143,0.67882813
3317,0.99749,0.94261,0.58140547
3318,0.99749,0.95156,0.62731961
3319,0.99749,0.96532,0.53114724
3320,0.99749,0.96465,0.50201678
3321,0.99749,0.95209,0.47117537
3322,0.99749,0.95236,0.46740182
3323,0.99749,0.94835,0.46740182
3324,0.99749,0.89279,0.46740182
3325,0.99749,0.863,0.46740182
3326,0.99749,0.86407,0.46740182
3327,0.99749,0.90134,0.46740182
3328,0.99749,0.9573,0.46740182
3329,0.99749,1.00819,0.46740182
3330,0.99749,1.06162,0.46740182
3331,0.99749,1.06242,0.46781332
3332,0.99749,1.05401,0.47451673
3333,0.99749,1.07565,0.61699055
3334,0.99749,1.01701,0.73829753
3335,0.99749,0.9951,0.67915148
3336,1.00481,0.96438,0.72034806
3337,1.00481,0.95837,0.72760595
3338,1.00481,0.95276,0.67988162
3339,1.00481,0.94795,0.57114595
3340,1.00481,0.97827,0.55305034
3341,1.00481,1.13883,0.48448127
3342,1.00481,1.30993,0.54885001
3343,1.00481,1.34132,0.61922895
3344,1.00481,1.26799,0.9736885
3345,1.00481,1.2533,0.94186601
3346,1.00481,1.2382,1.07686467
3347,1.00481,1.19132,0.94247989
3348,1.00481,1.16861,0.94111436
3349,1.00481,1.13255,0.94943012
3350,1.00481,1.11144,1.00348497
3351,1.00481,1.09929,0.94472545
3352,1.00481,1.11251,0.98054061
3353,1.00481,1.13682,0.95246628
3354,1.00481,1.15659,0.98652605
3355,1.00481,1.11371,0.61923717
3356,1.00481,1.10864,0.6232473
3357,1.00481,1.08687,0.67938914
3358,1.00481,0.99991,0.7121869
3359,1.00481,0.96705,0.72830707
3360,1.00722,0.9569,0.73936961
3361,1.00722,0.93927,0.73368045
3362,1.00722,0.9175,0.72830707
3363,1.00722,0.92925,0.72830707
3364,1.00722,0.96492,0.7453177
3365,1.00722,1.04199,0.68194824
3366,1.00722,1.16581,0.68218153
3367,1.00722,1.26639,0.5884493
3368,1.00722,1.23152,0.95869365
3369,1.00722,1.1984,0.94580371
3370,1.00722,1.1801,0.96336873
3371,1.00722,1.16273,1.02515167
3372,1.00722,1.11492,0.96785772
3373,1.00722,1.08794,0.9550654
3374,1.00722,1.06656,0.96194226
3375,1.00722,1.05601,1.0658535
3376,1.00722,1.08967,0.93820981
3377,1.00722,1.11064,0.94451549
3378,1.00722,1.12413,1.00037666
3379,1.00722,1.09622,0.66334862
3380,1.00722,1.08607,0.66735875
3381,1.00722,1.0655,0.67938914
3382,1.00722,0.98241,0.78501163
3383,1.00722,0.93313,0.85482436
3384,1.02442,0.93099,0.86647277
3385,1.02442,0.89306,0.88976959
3386,1.02442,0.88424,0.901418
3387,1.02442,0.89239,0.9072422
3388,1.02442,0.93887,0.90961011
3389,1.02442,0.99911,0.84773567
3390,1.02442,1.11932,0.85322829
3391,1.02442,1.16941,0.82235424
3392,1.02442,1.14297,1.24473642
3393,1.02442,1.10824,1.21038122
3394,1.02442,1.06336,1.17593252
3395,1.02442,1.04439,1.12659521
3396,1.02442,1.01314,1.00234026
3397,1.02442,0.99096,0.95846277
3398,1.02442,0.97801,1.00331427
3399,1.02442,0.97387,1.02468102
3400,1.02442,1.01781,0.99690399
3401,1.02442,1.06924,1.04681332
3402,1.02442,1.13094,1.1177979
3403,1.02442,1.15125,0.75774652
3404,1.02442,1.13989,0.80798101
3405,1.02442,1.14403,0.8295434
3406,1.02442,1.04666,0.85482436
3407,1.02442,0.97507,0.87229697
3408,1.00641,0.94194,0.88394538
3409,1.00641,0.92925,0.89559379
3410,1.00641,0.92231,0.9072422
3411,1.00641,0.93807,0.901418
3412,1.00641,0.974,0.8979617
3413,1.00641,1.04185,0.86345871
3414,1.00641,1.12159,0.81561459
3415,1.00641,1.12547,0.7481684
3416,1.00641,1.04265,1.0836818
3417,1.00641,0.97574,1.07946127
3418,1.00641,0.9724,1.03668641
3419,1.00641,0.97186,0.94765752
3420,1.00641,0.97427,0.94826995
3421,1.00641,0.97173,0.97105285
3422,1.00641,0.98789,0.93751509
3423,1.00641,0.99871,0.93924939
3424,1.00641,1.07177,0.94434225
3425,1.00641,1.14537,0.95749714
3426,1.00641,1.19653,1.01603525
3427,1.00641,1.23393,0.67537901
3428,1.00641,1.19239,0.70119846
3429,1.00641,1.15686,0.74360951
3430,1.00641,1.10169,0.74507486
3431,1.00641,1.02983,0.68531997
3432,1.00641,0.96759,0.61009255
3433,1.00641,0.96385,0.56136978
3434,1.00641,0.96345,0.54989844
3435,1.00641,0.96158,0.55563411
3436,1.00641,0.97761,0.54550227
3437,1.00641,1.09501,0.48860179
3438,1.00641,1.1634,0.48844965
3439,1.00641,1.17743,0.47968629
3440,1.00641,1.11051,0.93480364
3441,1.00641,1.08166,0.93798367
3442,1.00641,1.02502,0.93599468
3443,1.00641,0.99751,0.93482055
3444,1.00641,0.97574,0.93480364
3445,1.00641,0.96906,0.93480364
3446,1.00641,0.96438,0.93480364
3447,1.00641,0.96545,0.93480364
3448,1.00641,0.98629,0.93480364
3449,1.00641,1.05307,0.93480364
3450,1.00641,1.09635,0.93633068
3451,1.00641,1.10784,0.53973564
3452,1.00641,1.10824,0.52412123
3453,1.00641,1.09875,0.5460922
3454,1.00641,1.05641,0.54189767
3455,1.00641,1.05748,0.53448075
3456,1.0079,0.9931,0.60367849
3457,1.0079,0.96532,0.65052274
3458,1.0079,0.95143,0.63545468
3459,1.0079,0.94889,0.60913998
3460,1.0079,0.93887,0.50160922
3461,1.0079,0.95169,0.52868065
3462,1.0079,0.96585,0.67499129
3463,1.0079,1.00045,0.61995565
3464,1.0079,0.99858,0.46740182
3465,1.0079,0.98201,0.46740182
3466,1.0079,0.96705,0.47177835
3467,1.0079,0.95423,0.48046254
3468,1.0079,0.9378,0.50769418
3469,1.0079,0.91656,0.46740182
3470,1.0079,0.91563,0.46740182
3471,1.0079,0.92538,0.46740182
3472,1.0079,0.95356,0.46740182
3473,1.0079,0.99751,0.46740182
3474,1.0079,1.04613,0.47021235
3475,1.0079,1.09087,0.46740182
3476,1.0079,1.09408,0.49007416
3477,1.0079,1.09087,0.54803815
3478,1.0079,1.03891,0.71599295
3479,1.0079,0.98308,0.75828761
3480,0.98435,0.9382,0.70336576
3481,0.98435,0.89012,0.78071275
3482,0.98435,0.87876,0.72864976
3483,0.98435,0.8049,0.62870788
3484,0.98435,0.74265,0.70438125
3485,0.98435,0.6923,0.67579956
3486,0.98435,0.74599,0.70968748
3487,0.98435,0.8252,0.60529333
3488,0.98435,0.79889,0.51593268
3489,0.98435,0.74653,0.46830649
3490,0.98435,0.76309,0.48221736
3491,0.98435,0.70138,0.48884675
3492,0.98435,0.45508,0.47387946
3493,0.98435,0.31055,0.47944619
3494,0.98435,0.40953,0.53369547
3495,0.98435,0.55926,0.51561877
3496,0.98435,0.7878,0.52278576
3497,0.98435,0.9378,0.46740182
3498,0.98435,0.98615,0.48386066
3499,0.98435,0.99323,0.63210763
3500,0.98435,0.98562,0.56136978
3501,0.98435,0.98268,0.69694818
3502,0.98435,0.93032,0.77147185
3503,0.98435,0.74626,0.79112862
3504,0.95462,0.66866,0.66020455
3505,0.95462,0.65984,0.65845303
3506,0.95462,0.68509,0.63695949
3507,0.95462,0.75935,0.60529519
3508,0.95462,0.88103,0.57148492
3509,0.95462,0.99537,0.62855215
3510,0.95462,1.11732,0.56200153
3511,0.95462,1.07591,0.64107247
3512,0.95462,1.06282,1.05135385
3513,0.95462,1.02769,0.95767043
3514,0.95462,1.02142,0.95975119
3515,0.95462,1.00485,0.95962299
3516,0.95462,1.00445,0.96834567
3517,0.95462,0.98348,0.96879035
3518,0.95462,0.97627,0.93508006
3519,0.95462,0.97053,1.043346
3520,0.95462,1.0114,0.98776792
3521,0.95462,1.08166,1.01561994
3522,0.95462,1.12413,0.97025331
3523,0.95462,1.17262,0.56328167
3524,0.95462,1.13816,0.57111559
3525,0.95462,1.07645,0.58314598
3526,0.95462,1.013,0.62083932
3527,0.95462,0.95196,0.71756029
3528,1.02267,0.94328,0.71756029
3529,1.02267,0.93954,0.73936961
3530,1.02267,0.94728,0.71756029
3531,1.02267,0.95396,0.7121869
3532,1.02267,0.96866,0.7130547
3533,1.02267,1.15005,0.67076727
3534,1.02267,1.26024,0.55919391
3535,1.02267,1.35962,0.51316958
3536,1.02267,1.29764,0.94035239
3537,1.02267,1.18771,0.96923428
3538,1.02267,1.14337,0.98510192
3539,1.02267,1.09729,1.01156571
3540,1.02267,1.10717,0.98468859
3541,1.02267,1.07057,0.9934785
3542,1.02267,1.04653,1.00237309
3543,1.02267,1.04292,1.08597979
3544,1.02267,1.07044,1.04507679
3545,1.02267,1.08473,0.98378348
3546,1.02267,1.07257,1.00514502
3547,1.02267,1.0862,0.69414605
3548,1.02267,1.0679,0.68339927
3549,1.02267,1.01474,0.67938914
3550,1.02267,0.95196,0.71756029
3551,1.02267,0.95637,0.72293368
3552,1.05071,0.9386,0.72293368
3553,1.05071,0.90521,0.73368045
3554,1.05071,0.91055,0.73936961
3555,1.05071,0.92498,0.75078011
3556,1.05071,0.94127,0.74416389
3557,1.05071,1.0695,0.65320675
3558,1.05071,1.15138,0.60018319
3559,1.05071,1.17636,0.55037194
3560,1.05071,1.13696,0.99699787
3561,1.05071,1.11679,0.97159008
3562,1.05071,1.09795,1.12906639
3563,1.05071,1.04306,1.09580871
3564,1.05071,1.02983,1.08317826
3565,1.05071,1.0301,1.16011824
3566,1.05071,1.00833,1.09393301
3567,1.05071,1.03825,1.12869971
3568,1.05071,1.1049,1.08483784
3569,1.05071,1.16834,1.02558537
3570,1.05071,1.21055,1.05312923
3571,1.05071,1.2171,0.77923117
3572,1.05071,1.13482,0.8295434
3573,1.05071,1.04145,0.85110578
3574,1.05071,0.95837,0.87229697
3575,1.05071,0.92565,0.88394538
3576,1.04445,0.87636,0.95383585
3577,1.04445,0.80263,1.02062171
3578,1.04445,0.64969,1.02711705
3579,1.04445,0.55873,1.02711705
3580,1.04445,0.56447,1.05864338
3581,1.04445,0.54804,0.9426928
3582,1.04445,0.61563,0.79769219
3583,1.04445,0.63633,0.6452032
3584,1.04445,0.55699,0.97425607
3585,1.04445,0.50009,0.94628308
3586,1.04445,0.5256,0.94131829
3587,1.04445,0.52667,0.93895502
3588,1.04445,0.49728,1.05407589
3589,1.04445,0.49822,0.93781043
3590,1.04445,0.5268,0.93799005
3591,1.04445,0.59279,0.9389342
3592,1.04445,0.83215,0.94227309
3593,1.04445,0.89947,0.947282
3594,1.04445,0.96452,0.97105615
3595,1.04445,0.9756,0.56355182
3596,1.04445,0.98829,0.64448157
3597,1.04445,1.03571,0.62135879
3598,1.04445,0.98696,0.60838158
3599,1.04445,0.92458,0.557546
3600,1.12141,0.89078,0.57247884
3601,1.12141,0.85859,0.61546594
3602,1.12141,0.86006,0.64770626
3603,1.12141,0.87021,0.69069336
3604,1.12141,0.88517,0.71382314
3605,1.12141,0.96438,0.71375436
3606,1.12141,1.04519,0.68394986
3607,1.12141,1.05107,0.61206683
3608,1.12141,1.02823,0.95570859
3609,1.12141,0.9911,0.94701073
3610,1.12141,0.9728,0.94664806
3611,1.12141,0.9533,0.94077645
3612,1.12141,0.90441,0.95179007
3613,1.12141,0.8976,0.93755143
3614,1.12141,0.88611,0.93889655
3615,1.12141,0.89479,1.02857851
3616,1.12141,1.00005,0.94770585
3617,1.12141,1.04493,0.99502273
3618,1.12141,1.11639,1.03446293
3619,1.12141,1.1411,0.62135879
3620,1.12141,1.1069,0.56710545
3621,1.12141,1.08433,0.61522703
3622,1.12141,1.03117,0.63695949
3623,1.12141,0.94608,0.6315861
3624,1.1419,0.91135,0.66919981
3625,1.1419,0.87395,0.65845303
3626,1.1419,0.86581,0.64770626
3627,1.1419,0.83789,0.69606674
3628,1.1419,0.80597,0.69066031
3629,1.1419,0.8415,0.61075917
3630,1.1419,0.86487,0.49444054
3631,1.1419,0.89239,0.50355179
3632,1.1419,0.87997,0.46740182
3633,1.1419,0.84978,0.46740182
3634,1.1419,0.83455,0.46740182
3635,1.1419,0.85338,0.46740182
3636,1.1419,0.79608,0.46740182
3637,1.1419,0.74172,0.46740182
3638,1.1419,0.82694,0.46740182
3639,1.1419,0.86514,0.46740182
3640,1.1419,0.88544,0.46740182
3641,1.1419,0.99043,0.46740182
3642,1.1419,1.03317,0.46740182
3643,1.1419,1.05521,0.47661191
3644,1.1419,1.04372,0.49776494
3645,1.1419,1.03598,0.50430623
3646,1.1419,0.99911,0.51166062
3647,1.1419,0.8781,0.5465374
3648,1.05539,0.88424,0.5995467
3649,1.05539,0.88571,0.55563411
3650,1.05539,0.87128,0.557546
3651,1.05539,0.86808,0.58322562
3652,1.05539,0.83348,0.56784071
3653,1.05539,0.82801,0.50531405
3654,1.05539,0.80824,0.4688288
3655,1.05539,0.83375,0.46740182
3656,1.05539,0.75574,0.46740182
3657,1.05539,0.65396,0.46757025
3658,1.05539,0.65583,0.46740182
3659,1.05539,0.6159,0.46740182
3660,1.05539,0.54363,0.46740182
3661,1.05539,0.3764,0.46740182
3662,1.05539,0.49047,0.46740182
3663,1.05539,0.54363,0.46740182
3664,1.05539,0.81064,0.46740182
3665,1.05539,0.91416,0.46740182
3666,1.05539,0.99657,0.46740182
3667,1.05539,1.00619,0.47661191
3668,1.05539,0.99297,0.48468238
3669,1.05539,0.9927,0.4944943
3670,1.05539,0.89559,0.50783683
3671,1.05539,0.85178,0.52313196
3672,1.08886,0.80864,0.79977179
3673,1.08886,0.77444,0.71731608
3674,1.08886,0.76362,0.66963897
3675,1.08886,0.75922,0.61546594
3676,1.08886,0.81799,0.57629872
3677,1.08886,1.03945,0.55419759
3678,1.08886,1.09688,0.5144847
3679,1.08886,1.09822,0.55833596
3680,1.08886,1.05534,1.03215756
3681,1.08886,1.02262,0.98656038
3682,1.08886,1.00058,0.94012874
3683,1.08886,0.98108,0.93893652
3684,1.08886,0.97053,0.94004565
3685,1.08886,0.96745,0.94037186
3686,1.08886,0.97346,0.93480364
3687,1.08886,0.9736,0.93882026
3688,1.08886,1.07084,0.93480364
